run_id,seed,profile,scenario,frame,time_s,observation_id,x,y,appearance,appearance_0,appearance_1,appearance_2,appearance_3,efference,outcome,motor,proprio,temporal,crossmodal,persistence,physical,autonomy,goal,response,tool,intero,homeo,history,is_true_lineage,is_lure,truth_entity_id,scene_hash,change_point
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,6,0.6,object,-24.0500521995127,84.8607502011582,0.48454820156563,0.47477081770077,0.4964809906669,0.43411814147606,0.53282285641879,0.07465085476637,0.07961444668472,0.07709271364251,0.05539271021262,0.19740162536502,0.73671354100108,0.99163815312088,0.95391842216253,0.08535537049174,0.03762639846653,0.05981580071151,0.0,0.0237322223559,0.0701422034204,0.10754790939391,0,0,OBJECT,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,0
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,6,0.6,agent,107.990012824535,-77.5158302262425,0.50930315950536,0.60696059548296,0.16911349022295,0.47531140876934,0.78582714354619,0.0,0.09639894373715,0.0,0.02087546229362,0.43648832298815,0.68865716159344,0.89776971455663,0.28885297216475,0.92389549344778,0.89562723398209,0.86210976391099,0.0,0.05155386097729,0.02585516307503,0.2560238365829,0,0,AGENT,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,0
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,6,0.6,self,-44.1455337703228,-12.0098852366209,0.45853093543788,0.16294907346368,0.80359904624522,0.30128354388289,0.56629207815975,0.90293649316132,0.90327730884813,0.90310688492754,0.87250427662432,0.91956491447985,0.93542823553085,0.94786682263017,0.74074693515897,0.03584924547002,0.03615713977255,0.0295422019274,0.03459014974535,0.88349915801585,0.88863462632969,0.91024151233733,1,0,SELF,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,0
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,7,0.7,object,-23.7705604434013,84.8785353414714,0.49179249512905,0.4823999658972,0.51057944726199,0.43911396339303,0.53507660396397,0.01452079318464,0.01968938410282,0.01690873958904,0.06516384538263,0.22684240134433,0.7201282429148,0.96614095315337,0.92335676826537,0.05281172734685,0.03421981234103,0.07563660383224,0.01444995518774,0.00974646277726,0.05595556408167,0.14923203960061,0,0,OBJECT,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,0
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,7,0.7,self,-42.2445639483631,-11.9399648606777,0.45691622675164,0.15202076300979,0.80627517279238,0.29218289740384,0.57718607380055,0.91625138243958,0.91302827040702,0.91463840667602,0.8846047980994,0.97772944584489,0.92336941495538,0.95681430729106,0.71731164705008,0.01917613364756,0.06834820002317,0.04520343311131,0.02202155043371,0.88869431003034,0.88794091022089,0.88520449608341,1,0,SELF,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,0
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,7,0.7,agent,108.963969409466,-75.8715176396072,0.51328988505993,0.62058673858643,0.17981640163809,0.47269078159705,0.78006561841816,0.0,0.08306024193764,0.0,0.02979603499174,0.4401127436012,0.72650937438011,0.92652431301773,0.31839854940772,0.9161872503534,0.90399623274803,0.85326197756454,0.0,0.06306040167809,0.09044280737638,0.19591064311564,0,0,AGENT,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,0
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,8,0.8,object,-23.8667886778712,84.8194156400859,0.49288459734758,0.47991191435605,0.50587830320001,0.44206660362892,0.54368156820536,0.00648875251412,0.06642403379083,0.02076075904823,0.03389412648976,0.23358658540994,0.71764268356375,0.97858579948545,0.89498913526535,0.0678885217756,0.01192670755088,0.01683892771602,0.02778324507177,0.02756707507186,0.07690787263215,0.10723864603788,0,0,OBJECT,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,0
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,8,0.8,self,-41.217257312499,-12.5538771748543,0.45952646828024,0.13396501481533,0.82546051329002,0.29492133967578,0.58375900533982,0.91850112203807,0.89823601062447,0.90831205189272,0.92936189233363,0.94729875592515,0.90588277190924,0.96504220556468,0.72628685485572,0.04600959897041,0.04256671034731,0.03330839212984,0.03175727322698,0.91276482998431,0.88602368630916,0.90554131263644,1,0,SELF,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,0
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,8,0.8,agent,110.09525246406,-74.3810831857845,0.50995321064256,0.59621834535152,0.16645748594776,0.48865035969764,0.78848665157333,0.05042882488924,0.07766835408285,0.06258373452807,0.03084344785661,0.41149631522596,0.68504486493766,0.92339497417212,0.28405838385224,0.93956972502172,0.94835885226727,0.89975050523877,0.04461438253522,0.0,0.06705750055611,0.22479401601478,0,0,AGENT,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,0
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,9,0.9,agent,110.8946148213,-72.5331262946129,0.51566083314829,0.59012340068817,0.16177752342075,0.49515114493668,0.81559126354754,0.04073353316635,0.06047918524593,0.04963396919539,0.03829052388668,0.43014917902648,0.68628311511129,0.90424348399043,0.29441406643018,0.90562877647579,0.889810975492,0.85085390288383,0.03137154363096,0.02232554389164,0.05766065880656,0.23894038170576,0,0,AGENT,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,0
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,9,0.9,object,-23.4756707698107,84.76265514642,0.49067702398985,0.46850529583637,0.50389783573337,0.4587997482717,0.53150521611795,0.02440125025809,0.02786037065089,0.02607350909516,0.05246162782423,0.20170250840485,0.68672616153955,0.96624322867021,0.96786406315863,0.09441275447607,0.02623981676996,0.05224180031568,0.00525126209483,0.04497718226165,0.04819546494633,0.098244825867,0,0,OBJECT,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,0
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,9,0.9,self,-40.9381021931767,-13.6259563229978,0.46233019396546,0.14063248741208,0.82093010178534,0.29570116447285,0.59205702219158,0.91404331347272,0.87442705913484,0.89401577532044,0.89179930689782,0.93093730095774,0.85583215564489,0.95316396191716,0.72164559821133,0.05290860749781,0.06660849131644,0.01876882065088,0.01245582893491,0.87370712070763,0.88440979951508,0.86264745494127,1,0,SELF,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,0
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,10,1.0,self,-41.8061950951815,-15.2432077750564,0.45970497761387,0.15637279614806,0.80949682433158,0.29768119631335,0.5752690936625,0.92776348360181,0.9121255748257,0.91991130049728,0.89543140766248,0.93548153625801,0.88635152749717,0.96709918607026,0.67892159640789,0.02728002212942,0.04152434792835,0.04294123195112,0.00890588991344,0.89838562876023,0.85334447030425,0.87838657827824,1,0,SELF,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,0
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,10,1.0,agent,111.742316395044,-71.3170739784837,0.5049663703132,0.61921115931123,0.1479304433614,0.47940683308523,0.77331704549491,0.07568513341248,0.09936500869691,0.08672055085018,0.05044141501188,0.39475373744965,0.70567115098238,0.91177781668026,0.31596939004958,0.93737945130095,0.90901987868361,0.85605821818113,0.06128287732601,0.0,0.06678247913718,0.22494667794555,0,0,AGENT,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,0
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,10,1.0,object,-23.5244338486809,84.6282359217294,0.48336290421263,0.47334371509962,0.50009244273679,0.44093172653578,0.51908373247832,0.04985693000257,0.02091525420547,0.03229195511126,0.05644056219608,0.2086791491881,0.70859222605824,0.97870688725263,0.97155424818397,0.049980656361,0.00987570241094,0.07073323331773,0.00685571948066,0.02358194461092,0.09009718842804,0.11453231275082,0,0,OBJECT,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,0
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,11,1.1,agent,112.222234271467,-69.762061804533,0.51591075431788,0.6054890543595,0.17034184078686,0.49320711150765,0.79460501061752,0.01505075320601,0.06547374621034,0.03139154656408,0.02646866902709,0.4516017344594,0.6804356507957,0.92853975839913,0.2958926467225,0.92541231943294,0.92948778890073,0.8371915692836,0.03586922630668,0.00594953887165,0.03895810557064,0.21273978173733,0,0,AGENT,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,0
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,11,1.1,object,-23.1785536408424,84.7003123611212,0.47950709309895,0.47607717363164,0.4956224784255,0.43052161723375,0.51580710310489,0.0345485284552,0.1087557554245,0.06129723738432,0.03066171072423,0.21125569034368,0.68830131858587,0.97311516690999,0.93993441411061,0.05605425657704,0.04121954992414,0.02422119580209,0.0,0.0068393766135,0.05703652854078,0.13484906256199,0,0,OBJECT,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,0
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,11,1.1,self,-43.2360721705481,-17.0304389055818,0.46421814923175,0.16025148831308,0.80441530019045,0.30949326343834,0.58271254498512,0.86840090073943,0.91683795995116,0.89229082156755,0.90759390818924,0.97680303692818,0.91932090636343,0.9675012659654,0.72341419503093,0.00893990390003,0.01342621348798,0.02709015781991,0.02156757782679,0.89882500020824,0.88161110917088,0.89453850056753,1,0,SELF,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,0
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,12,1.2,self,-45.6153952777386,-19.3996076285839,0.44208823087043,0.14108749454375,0.80089195974171,0.26017325669527,0.56620021250099,0.89873757783622,0.92375858075023,0.9111621970697,0.93747236526608,0.8855930814147,0.91193413067609,0.95815331900027,0.70383109644055,0.06146113827825,0.04502214208245,0.01145664669573,0.02890775863081,0.89286315108687,0.90730163645446,0.93531793331504,1,0,SELF,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,0
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,12,1.2,agent,112.568626550026,-68.1087128371,0.51791567054461,0.61037851929665,0.17920148938894,0.49227631606162,0.78980635743123,0.07426700294018,0.06996866633592,0.0720858040705,0.03202237278223,0.4011464715749,0.67820633277297,0.89639376275241,0.31943330280483,0.91099246434867,0.92042454876006,0.8603363933065,0.01192081484944,0.03604073563591,0.04144318456296,0.26220977053046,0,0,AGENT,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,0
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,12,1.2,object,-23.3368359804153,84.6481059193611,0.47947512964252,0.47287960236892,0.4990953556262,0.43534799670801,0.51057756386697,0.05253950037062,0.08088587708771,0.06518975049214,0.07600188739598,0.23507300045341,0.72660030683503,0.97077537272591,0.93937533022603,0.05393419340253,0.02725932069123,0.00748452633619,0.02735354214907,0.07228814691305,0.07844052225351,0.0844731753692,0,0,OBJECT,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,0
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,13,1.3,object,-23.0775317326188,84.2402244657278,0.48582884263975,0.46970365213812,0.49842775205616,0.43522745842114,0.53995650794357,0.04571224838495,0.0396095264703,0.04255162173667,0.04794245208614,0.17813233777881,0.72784783437848,0.98021807827055,0.94670850696042,0.03464112728834,0.04278420723975,0.03617529893294,0.0,0.02731587455608,0.04891330324113,0.05492227748036,0,0,OBJECT,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,0
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,13,1.3,agent,112.95148486644,-66.4371438100934,0.50841138315736,0.60837321357336,0.15548509925604,0.47270072672516,0.79708649307489,0.04709330522455,0.08302215177566,0.06252829386742,0.02378060758114,0.42151031452697,0.71586012542248,0.89529325425625,0.31595534384251,0.96109806403518,0.90531046161428,0.87202512532473,0.0,0.01495180439204,0.04969531852752,0.19054996155202,0,0,AGENT,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,0
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,13,1.3,self,-48.5073888450861,-21.9168750606477,0.46737724662758,0.14999216828495,0.81790167389438,0.30500769959763,0.59660744473338,0.87944287725091,0.90225943120525,0.89077810379797,0.86188527516127,0.93067299813032,0.9278719740361,0.96866272393614,0.72329719483852,0.03896910298616,0.00659799292684,0.05279920503497,0.01317112099379,0.88228746264279,0.85224701654613,0.9172134098947,1,0,SELF,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,0
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,14,1.4,agent,113.103883862495,-64.798170723021,0.51355311110383,0.59451530281454,0.17659297406673,0.49196101959795,0.79114314793609,0.04659539130516,0.09802287228405,0.06758264637414,0.05735167205334,0.43792112179101,0.68352968506515,0.90554852489382,0.29085515271872,0.92170085787773,0.93929151616991,0.8568552805949,0.0,0.02901796854101,0.05123884972185,0.21402130953968,0,0,AGENT,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,0
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,14,1.4,object,-22.7811117619276,84.256927844137,0.48305321547319,0.47088871840853,0.49137610103935,0.43746879562736,0.53247924681753,0.01059839591384,0.04550475040451,0.02196081420957,0.0573306155391,0.21594503082335,0.71243254028261,0.96615651392378,0.9655319699645,0.05601842813194,0.04234037708491,0.04434770807624,0.0,0.02954677853384,0.04266616091132,0.08535568173975,0,0,OBJECT,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,0
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,14,1.4,self,-52.2871761331335,-24.8887265510857,0.4644862650102,0.15391529105604,0.80728011827916,0.30531194778159,0.59143770292401,0.93370887182951,0.89637288211882,0.91485043176561,0.89305940869302,0.95619541086256,0.89606248013675,0.95947224295465,0.69142545692623,0.03924309529364,0.07374042361975,0.02885141686536,0.0230128271319,0.91791210456789,0.89277054187357,0.88655669543669,1,0,SELF,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,0
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,15,1.5,self,-56.4623253815807,-27.9360908390954,0.45934043525718,0.13825381301343,0.80429152928293,0.29420031625777,0.60061608247459,0.8974132529676,0.89793689216524,0.89767503438473,0.87292124836743,0.92267652094364,0.92478546392173,0.9604423641949,0.71416185775772,0.08539337545633,0.03067663308233,0.0421311834082,0.00839884437621,0.93640839627981,0.89968011346161,0.91460032177866,1,0,SELF,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,0
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,15,1.5,agent,112.83161047101,-63.2406183183193,0.51814228255053,0.63415809966624,0.17813043583184,0.4800262884696,0.78025430623442,0.03711151629686,0.00916657567024,0.01844411891017,0.03890724522993,0.44613244205713,0.71186642423272,0.90890157976188,0.30623937835917,0.93467838998884,0.90936151737347,0.85031800217927,0.01601683532819,0.01402508348227,0.04840223859996,0.23102378126234,0,0,AGENT,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,0
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,15,1.5,object,-22.9405847191811,84.1302124112844,0.48591857957887,0.46927027849481,0.49515570979565,0.44286060315557,0.53638772686943,0.04253261416219,0.05119737791829,0.04666431528603,0.06384377665818,0.22974014867097,0.7287465243414,0.96754178477451,0.93553920375183,0.05825571082532,0.01299241997302,0.02185240104795,0.0,0.01963897582144,0.02924444660544,0.10761217763647,0,0,OBJECT,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,0
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,16,1.6,self,-61.0917345806956,-31.2125391811132,0.45009723182462,0.11921851463616,0.81342573899776,0.28796608112752,0.57977859253704,0.92482838604897,0.88308207078874,0.90371420608306,0.92078542842567,0.9633512762934,0.90656488699839,0.96300500448793,0.70783836700022,0.03762886507437,0.04789361726493,0.03398771231994,0.04214895188808,0.89020939304531,0.89501222227216,0.86206869197786,1,0,SELF,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,0
327_ground_creature_matched_adversarial_identity,327,ground_creature,matched_adversarial_identity,16,1.6,agent,112.882587231696,-61.9165120273829,0.50316906183725,0.61121077452786,0.14730384767056,0.47303589621559,0.781125728935,0.04850891367532,0.09081697434187,0.0663734342083,0.05852994412184,0.42377537985332,0.73075510822237,0.89425718955696,0.29815642740577,0.94009753160179,0.90509481713176,0.88680144645274,0.03467323116958,0.04809892058372,0.04930792838335,0.20581680841744,0,0,AGENT,b77207315ebfd9f9cae0bcf7b0e1209df89a62567e4a0a67db30acf930308855,0
